Wavelength (nm),Intensity
212.3999999999993,0.0
212.4999999999993,295391.65647978144
212.59999999999928,27248875.533959124
212.69999999999928,739754661.2707326
212.79999999999927,5910382663.36956
212.89999999999927,13897358269.675932
212.99999999999926,9616956944.397572
213.09999999999926,1958537331.5660996
213.19999999999925,117385593.64913447
213.29999999999924,2070553.7623540952
213.39999999999924,0.0
213.49999999999923,0.0
213.59999999999923,0.0
213.69999999999922,0.0
213.79999999999922,0.0
213.8999999999992,0.0
213.9999999999992,0.0
214.0999999999992,7124539.329120928
214.1999999999992,336998174.86007434
214.2999999999992,4774606489.2363205
214.39999999999918,20262213807.280796
214.49999999999918,25755825741.62619
214.59999999999917,9806258492.488184
214.69999999999916,1118331275.3671517
214.79999999999916,38201188.85367648
214.89999999999915,390861.2003965045
214.99999999999915,0.0
215.09999999999914,0.0
215.19999999999914,0.0
215.29999999999913,0.0
215.39999999999912,0.0
215.49999999999912,0.0
215.5999999999991,0.0
215.6999999999991,0.0
215.7999999999991,0.0
215.8999999999991,0.0
215.9999999999991,0.0
216.09999999999908,0.0
216.19999999999908,0.0
216.29999999999907,0.0
216.39999999999907,0.0
216.49999999999906,0.0
216.59999999999906,0.0
216.69999999999905,0.0
216.79999999999905,0.0
216.89999999999904,0.0
216.99999999999903,0.0
217.09999999999903,0.0
217.19999999999902,0.0
217.29999999999902,0.0
217.399999999999,0.0
217.499999999999,0.0
217.599999999999,0.0
217.699999999999,0.0
217.799999999999,0.0
217.89999999999898,0.0
217.99999999999898,0.0
218.09999999999897,0.0
218.19999999999897,0.0
218.29999999999896,0.0
218.39999999999895,0.0
218.49999999999895,0.0
218.59999999999894,0.0
218.69999999999894,0.0
218.79999999999893,0.0
218.89999999999893,0.0
218.99999999999892,0.0
219.09999999999891,0.0
219.1999999999989,0.0
219.2999999999989,0.0
219.3999999999989,0.0
219.4999999999989,0.0
219.5999999999989,0.0
219.69999999999888,0.0
219.79999999999887,0.0
219.89999999999887,0.0
219.99999999999886,0.0
220.09999999999886,0.0
220.19999999999885,0.0
220.29999999999885,0.0
220.39999999999884,0.0
220.49999999999883,0.0
220.59999999999883,0.0
220.69999999999882,0.0
220.79999999999882,0.0
220.8999999999988,0.0
220.9999999999988,0.0
221.0999999999988,0.0
221.1999999999988,0.0
221.2999999999988,0.0
221.39999999999878,0.0
221.49999999999878,0.0
221.59999999999877,0.0
221.69999999999877,0.0
221.79999999999876,0.0
221.89999999999876,0.0
221.99999999999875,0.0
222.09999999999874,0.0
222.19999999999874,0.0
222.29999999999873,0.0
222.39999999999873,0.0
222.49999999999872,0.0
222.59999999999872,0.0
222.6999999999987,0.0
222.7999999999987,0.0
222.8999999999987,0.0
222.9999999999987,0.0
223.0999999999987,0.0
223.19999999999868,0.0
223.29999999999868,0.0
223.39999999999867,0.0
223.49999999999866,0.0
223.59999999999866,0.0
223.69999999999865,0.0
223.79999999999865,0.0
223.89999999999864,0.0
223.99999999999864,0.0
224.09999999999863,0.0
224.19999999999862,0.0
224.29999999999862,0.0
224.3999999999986,0.0
224.4999999999986,0.0
224.5999999999986,0.0
224.6999999999986,0.0
224.7999999999986,0.0
224.89999999999858,0.0
224.99999999999858,0.0
225.09999999999857,0.0
225.19999999999857,0.0
225.29999999999856,0.0
225.39999999999856,0.0
225.49999999999855,0.0
225.59999999999854,0.0
225.69999999999854,0.0
225.79999999999853,0.0
225.89999999999853,0.0
225.99999999999852,0.0
226.09999999999852,0.0
226.1999999999985,0.0
226.2999999999985,0.0
226.3999999999985,0.0
226.4999999999985,0.0
226.5999999999985,0.0
226.69999999999848,0.0
226.79999999999848,0.0
226.89999999999847,0.0
226.99999999999847,0.0
227.09999999999846,0.0
227.19999999999845,0.0
227.29999999999845,0.0
227.39999999999844,0.0
227.49999999999844,0.0
227.59999999999843,0.0
227.69999999999843,0.0
227.79999999999842,0.0
227.8999999999984,0.0
227.9999999999984,1813242.0464436782
228.0999999999984,69501326.59298411
228.1999999999984,920148073.5188167
228.2999999999984,4207747418.23703
228.39999999999839,6646131304.551552
228.49999999999838,3625897193.122754
228.59999999999837,683265305.8788861
228.69999999999837,44622913.9653816
228.79999999999836,9967217.598676063
228.89999999999836,185813321.50203842
228.99999999999835,1339082945.3904183
229.09999999999835,3356283428.764925
229.19999999999834,2925703396.899314
229.29999999999833,886997673.5245897
229.39999999999833,93665680.28594571
229.49999999999832,13064869.058592265
229.59999999999832,233736752.17879316
229.6999999999983,1984327309.0983438
229.7999999999983,5898719500.611419
229.8999999999983,6138736962.0665
229.9999999999983,2236542468.2013764
230.0999999999983,285267382.95545226
230.19999999999828,12738078.799460674
230.29999999999828,199128.1178582105
230.39999999999827,0.0
230.49999999999827,0.0
230.59999999999826,0.0
230.69999999999825,0.0
230.79999999999825,0.0
230.89999999999824,0.0
230.99999999999824,0.0
231.09999999999823,0.0
231.19999999999823,0.0
231.29999999999822,0.0
231.39999999999822,0.0
231.4999999999982,0.0
231.5999999999982,0.0
231.6999999999982,0.0
231.7999999999982,0.0
231.8999999999982,0.0
231.99999999999818,0.0
232.09999999999818,0.0
232.19999999999817,0.0
232.29999999999816,0.0
232.39999999999816,0.0
232.49999999999815,0.0
232.59999999999815,0.0
232.69999999999814,0.0
232.79999999999814,0.0
232.89999999999813,0.0
232.99999999999812,0.0
233.09999999999812,0.0
233.1999999999981,0.0
233.2999999999981,0.0
233.3999999999981,0.0
233.4999999999981,0.0
233.5999999999981,259691.82870408028
233.69999999999808,15981788.187105807
233.79999999999808,357432191.40033644
233.89999999999807,2905113900.921034
233.99999999999807,8580920385.103684
234.09999999999806,9210978912.568455
234.19999999999806,3593179480.7787313
234.29999999999805,509393315.0081316
234.39999999999804,26243924.454172865
234.49999999999804,491366.4772150998
234.59999999999803,0.0
234.69999999999803,0.0
234.79999999999802,0.0
234.89999999999802,0.0
234.999999999998,0.0
235.099999999998,0.0
235.199999999998,0.0
235.299999999998,0.0
235.399999999998,0.0
235.49999999999798,100724.93290522083
235.59999999999798,6281860.835351847
235.69999999999797,144717564.1464726
235.79999999999797,1231503882.8333955
235.89999999999796,3871078119.3865614
235.99999999999795,4494792984.092947
236.09999999999795,1927831453.101714
236.19999999999794,305428836.35090965
236.29999999999794,17874447.313673697
236.39999999999793,386399.73084906064
236.49999999999793,0.0
236.59999999999792,638560.0507147253
236.6999999999979,27980341.758314293
236.7999999999979,456956343.0928273
236.8999999999979,2781421653.4250803
236.9999999999979,6310000273.296849
237.0999999999979,5335343070.267726
237.19999999999789,1681379501.5008564
237.29999999999788,197487481.79166758
237.39999999999787,8645374.710202944
237.49999999999787,141058.25150874152
237.59999999999786,0.0
237.69999999999786,0.0
237.79999999999785,0.0
237.89999999999785,0.0
237.99999999999784,0.0
238.09999999999783,0.0
238.19999999999783,0.0
238.29999999999782,0.0
238.39999999999782,0.0
238.4999999999978,0.0
238.5999999999978,0.0
238.6999999999978,0.0
238.7999999999978,0.0
238.8999999999978,0.0
238.99999999999778,0.0
239.09999999999778,0.0
239.19999999999777,0.0
239.29999999999777,0.0
239.39999999999776,0.0
239.49999999999775,0.0
239.59999999999775,0.0
239.69999999999774,0.0
239.79999999999774,0.0
239.89999999999773,405280.8164311503
239.99999999999773,16018947.383806517
240.09999999999772,242422260.07271504
240.19999999999771,1404661276.4637065
240.2999999999977,3116243011.453081
240.3999999999977,2646985842.2752776
240.4999999999977,860859968.1068114
240.5999999999977,107194869.56523553
240.6999999999977,5110649.311111303
240.79999999999768,93290.78665801807
240.89999999999768,0.0
240.99999999999767,0.0
241.09999999999766,0.0
241.19999999999766,0.0
241.29999999999765,0.0
241.39999999999765,0.0
241.49999999999764,0.0
241.59999999999764,0.0
241.69999999999763,0.0
241.79999999999762,0.0
241.89999999999762,0.0
241.9999999999976,0.0
242.0999999999976,0.0
242.1999999999976,0.0
242.2999999999976,0.0
242.3999999999976,0.0
242.49999999999758,5330.205971613704
242.59999999999758,415807.3910704325
242.69999999999757,12683813.709135318
242.79999999999757,151292340.55349493
242.89999999999756,705671547.772187
242.99999999999756,1288073754.9401157
243.09999999999755,948169040.8814418
243.19999999999754,593396379.0619831
243.29999999999754,1532369623.669521
243.39999999999753,3009094709.1514044
243.49999999999753,4111364916.1931834
243.59999999999752,5010533262.39053
243.69999999999752,3521718393.0361495
243.7999999999975,1844722515.9257824
243.8999999999975,2570604976.3862267
243.9999999999975,2731284057.642027
244.0999999999975,1189867514.2842865
244.1999999999975,204510282.74713022
244.29999999999748,13846247.968724916
244.39999999999748,369248.0833744005
244.49999999999747,0.0
244.59999999999746,0.0
244.69999999999746,0.0
244.79999999999745,0.0
244.89999999999745,0.0
244.99999999999744,0.0
245.09999999999744,0.0
245.19999999999743,0.0
245.29999999999742,0.0
245.39999999999742,0.0
245.4999999999974,0.0
245.5999999999974,0.0
245.6999999999974,0.0
245.7999999999974,0.0
245.8999999999974,0.0
245.99999999999739,0.0
246.09999999999738,0.0
246.19999999999737,0.0
246.29999999999737,0.0
246.39999999999736,0.0
246.49999999999736,0.0
246.59999999999735,0.0
246.69999999999735,0.0
246.79999999999734,0.0
246.89999999999733,0.0
246.99999999999733,0.0
247.09999999999732,0.0
247.19999999999732,0.0
247.2999999999973,0.0
247.3999999999973,0.0
247.4999999999973,0.0
247.5999999999973,0.0
247.6999999999973,0.0
247.79999999999728,0.0
247.89999999999728,0.0
247.99999999999727,0.0
248.09999999999727,0.0
248.19999999999726,0.0
248.29999999999725,0.0
248.39999999999725,0.0
248.49999999999724,0.0
248.59999999999724,0.0
248.69999999999723,0.0
248.79999999999723,0.0
248.89999999999722,0.0
248.99999999999721,0.0
249.0999999999972,0.0
249.1999999999972,0.0
249.2999999999972,0.0
249.3999999999972,0.0
249.4999999999972,0.0
249.59999999999718,0.0
249.69999999999717,0.0
249.79999999999717,0.0
249.89999999999716,0.0
249.99999999999716,0.0
250.09999999999715,0.0
250.19999999999715,0.0
250.29999999999714,0.0
250.39999999999714,0.0
250.49999999999713,0.0
250.59999999999712,0.0
250.69999999999712,0.0
250.7999999999971,0.0
250.8999999999971,0.0
250.9999999999971,0.0
251.0999999999971,0.0
251.1999999999971,0.0
251.29999999999708,0.0
251.39999999999708,0.0
251.49999999999707,847074.7285925737
251.59999999999707,26239545.574018124
251.69999999999706,339306969.77436197
251.79999999999706,1831602125.409778
251.89999999999705,4127350810.1980257
251.99999999999704,3882518341.2472787
252.09999999999704,1524605685.9333844
252.19999999999703,249921397.78399163
252.29999999999703,17102170.593724176
252.39999999999702,488540.8843231898
252.49999999999702,0.0
252.599999999997,0.0
252.699999999997,392848.2744849163
252.799999999997,17649241.21603265
252.899999999997,322568732.5554714
252.999999999997,2643357501.6780076
253.09999999999698,9906730527.067808
253.19999999999698,17150240348.159473
253.29999999999697,13636806921.244308
253.39999999999696,4892082371.185789
253.49999999999696,775230632.9514034
253.59999999999695,53313591.5569965
253.69999999999695,1571772.7928252674
253.79999999999694,0.0
253.89999999999694,0.0
253.99999999999693,0.0
254.09999999999692,0.0
254.19999999999692,29389.958916465668
254.2999999999969,1326851.7480197153
254.3999999999969,25480286.694412995
254.4999999999969,208263056.2184813
254.5999999999969,728809413.7192949
254.6999999999969,1174612465.3368566
254.79999999999688,1521264031.477111
254.89999999999688,3094510529.386161
254.99999999999687,4296875082.649282
255.09999999999687,2683141093.958449
255.19999999999686,719145009.8872266
255.29999999999686,82418275.6728172
255.39999999999685,4037510.5581169515
255.49999999999685,84535.78028494275
255.59999999999684,0.0
255.69999999999683,0.0
255.79999999999683,0.0
255.89999999999682,0.0
255.99999999999682,0.0
256.09999999999684,0.0
256.1999999999968,0.0
256.29999999999677,0.0
256.3999999999968,0.0
256.4999999999968,0.0
256.5999999999968,0.0
256.69999999999675,0.0
256.79999999999677,0.0
256.8999999999968,0.0
256.99999999999676,0.0
257.0999999999967,0.0
257.19999999999675,189637.00986500058
257.29999999999677,8748725.450559126
257.39999999999674,175127971.89100438
257.4999999999967,1521091326.9606254
257.5999999999967,5733784265.5206
257.69999999999675,9417026988.959194
257.7999999999967,7280124105.312837
257.8999999999967,6041973879.096829
257.9999999999967,11303895489.67063
258.0999999999967,13263549885.82751
258.1999999999967,6920287991.382874
258.29999999999666,1572050941.8980284
258.3999999999967,155325504.9708298
258.4999999999967,6674636.569616951
258.59999999999667,124744.4301000495
258.69999999999663,0.0
258.79999999999666,0.0
258.8999999999967,0.0
258.99999999999665,0.0
259.0999999999966,0.0
259.19999999999663,0.0
259.29999999999666,0.0
259.3999999999966,0.0
259.4999999999966,0.0
259.5999999999966,162755.6604547014
259.69999999999663,7004007.683820506
259.7999999999966,132857515.57652692
259.89999999999657,1112642462.7551718
259.9999999999966,4164798709.7273073
260.0999999999966,7535116387.935175
260.1999999999966,9276627514.275448
260.29999999999654,11557122642.040579
260.39999999999657,10316992786.639332
260.4999999999966,4921737370.174636
260.59999999999656,1480709982.8777177
260.6999999999965,1781609219.6554732
260.79999999999654,7332912786.412677
260.89999999999657,15332199738.759775
260.99999999999653,14247308958.43755
261.0999999999965,5864302408.47315
261.1999999999965,1070519554.5193884
261.29999999999654,136470400.56566906
261.3999999999965,790254589.466135
261.4999999999965,5503714541.360678
261.5999999999965,17201350301.83614
261.6999999999965,24389426005.74015
261.7999999999965,16623420426.237478
261.89999999999645,6470417011.16909
261.9999999999965,1802052259.3548656
262.0999999999965,336200692.86140156
262.19999999999646,33106379.137482096
262.29999999999643,1515559.142927484
262.39999999999645,31509.346119251633
262.4999999999965,0.0
262.59999999999644,0.0
262.6999999999964,0.0
262.79999999999643,84833.43106497264
262.89999999999645,3496832.4610974677
262.9999999999964,64835524.60380736
263.0999999999964,541533328.0151031
263.1999999999964,2056991341.4580445
263.29999999999643,3705289274.079046
263.3999999999964,3690361721.204582
263.49999999999636,2702252070.5037274
263.5999999999964,1473852068.6561103
263.6999999999964,450988971.90712637
263.7999999999964,65803586.47777786
263.89999999999634,4371923.931904179
263.99999999999636,131262.10437273097
264.0999999999964,0.0
264.19999999999635,0.0
264.2999999999963,0.0
264.39999999999634,0.0
264.49999999999636,0.0
264.5999999999963,80855.00528536545
264.6999999999963,3119814.9136330225
264.7999999999963,54690390.73821396
264.89999999999634,435565526.0775736
264.9999999999963,1576000128.2248905
265.09999999999627,2590712820.7622333
265.1999999999963,1934828948.698208
265.2999999999963,656487037.7267853
265.3999999999963,101197552.87159406
265.49999999999625,7087191.084895057
265.59999999999627,269181.15544798994
265.6999999999963,2319247.3845583964
265.79999999999626,55933013.93976722
265.8999999999962,626005342.1368647
265.99999999999625,3298140608.992705
266.09999999999627,8423696210.485823
266.19999999999624,11154451618.280077
266.2999999999962,9349495760.960434
266.3999999999962,9294832220.999043
266.49999999999625,13248907419.48072
266.5999999999962,12440454139.531092
266.6999999999962,5925828602.936203
266.7999999999962,2618367091.698969
266.8999999999962,3367089898.608079
266.9999999999962,3387584724.72393
267.09999999999616,1615265365.7543647
267.1999999999962,354207632.5466807
267.2999999999962,35675621.64176291
267.39999999999617,1650279.8685943678
267.49999999999613,35060.33590548143
267.59999999999616,0.0
267.6999999999962,33695.560652230626
267.79999999999615,1459675.9637714857
267.8999999999961,29257692.353482712
267.99999999999613,271346062.48174167
268.09999999999616,1164412399.3230581
268.1999999999961,2312011348.633992
268.2999999999961,2124090146.1486585
268.3999999999961,902933506.8400221
268.49999999999613,177682317.2756953
268.5999999999961,19046593.050458588
268.69999999999607,47808522.815443136
268.7999999999961,410926642.3919127
268.8999999999961,2019015141.714789
268.9999999999961,5596150533.898528
269.09999999999604,8313071075.472527
269.19999999999607,6256915384.513415
269.2999999999961,2302855389.212703
269.39999999999606,407251741.8982601
269.499999999996,34326485.94324649
269.59999999999604,1372354.8889411697
269.69999999999607,19561.07498360275
269.79999999999603,0.0
269.899999999996,0.0
269.999999999996,0.0
270.09999999999604,0.0
270.199999999996,0.0
270.299999999996,0.0
270.399999999996,0.0
270.499999999996,577489.9342381913
270.599999999996,17277797.72388323
270.69999999999595,242950430.86425033
270.799999999996,1605581234.9637942
270.899999999996,4986917868.420373
270.99999999999596,7279766835.804474
271.09999999999593,4994454316.829412
271.19999999999595,1610437751.062599
271.299999999996,244053568.24848104
271.39999999999594,17382478.57727431
271.4999999999959,581866.783472393
271.59999999999593,0.0
271.69999999999595,0.0
271.7999999999959,0.0
271.8999999999959,0.0
271.9999999999959,0.0
272.09999999999593,0.0
272.1999999999959,0.0
272.29999999999586,27652.507159416895
272.3999999999959,1007079.9984957204
272.4999999999959,17412810.836622335
272.5999999999959,142938509.12558904
272.69999999999584,557063967.9734532
272.79999999999586,1030709652.0667659
272.8999999999959,905405382.7165995
272.99999999999585,377594148.540626
273.0999999999958,74762341.27778967
273.19999999999584,7027744.851169051
273.29999999999586,313635.0076522864
273.3999999999958,6645.207296925752
273.4999999999958,0.0
273.5999999999958,0.0
273.69999999999584,0.0
273.7999999999958,0.0
273.89999999999577,0.0
273.9999999999958,0.0
274.0999999999958,0.0
274.1999999999958,0.0
274.29999999999575,0.0
274.39999999999577,0.0
274.4999999999958,0.0
274.59999999999576,0.0
274.6999999999957,0.0
274.79999999999575,0.0
274.89999999999577,0.0
274.99999999999574,0.0
275.0999999999957,0.0
275.1999999999957,0.0
275.29999999999575,0.0
275.3999999999957,0.0
275.4999999999957,0.0
275.5999999999957,0.0
275.6999999999957,0.0
275.7999999999957,0.0
275.89999999999566,0.0
275.9999999999957,0.0
276.0999999999957,0.0
276.19999999999567,0.0
276.29999999999563,0.0
276.39999999999566,0.0
276.4999999999957,0.0
276.59999999999565,0.0
276.6999999999956,0.0
276.79999999999563,0.0
276.89999999999566,0.0
276.9999999999956,0.0
277.0999999999956,0.0
277.1999999999956,0.0
277.29999999999563,0.0
277.3999999999956,0.0
277.49999999999557,0.0
277.5999999999956,0.0
277.6999999999956,0.0
277.7999999999956,0.0
277.89999999999554,0.0
277.99999999999557,0.0
278.0999999999956,0.0
278.19999999999555,0.0
278.2999999999955,0.0
278.39999999999554,0.0
278.49999999999557,0.0
278.59999999999553,0.0
278.6999999999955,0.0
278.7999999999955,0.0
278.89999999999554,0.0
278.9999999999955,0.0
279.0999999999955,0.0
279.1999999999955,0.0
279.2999999999955,0.0
279.3999999999955,0.0
279.49999999999545,0.0
279.5999999999955,0.0
279.6999999999955,0.0
279.79999999999546,0.0
279.89999999999543,0.0
279.99999999999545,0.0
280.0999999999955,0.0
280.19999999999544,0.0
280.2999999999954,0.0
280.39999999999543,0.0
280.49999999999545,0.0
280.5999999999954,0.0
280.6999999999954,0.0
280.7999999999954,0.0
280.89999999999543,0.0
280.9999999999954,0.0
281.09999999999536,0.0
281.1999999999954,0.0
281.2999999999954,0.0
281.3999999999954,0.0
281.49999999999534,0.0
281.59999999999536,0.0
281.6999999999954,0.0
281.79999999999535,0.0
281.8999999999953,0.0
281.99999999999534,0.0
282.09999999999536,0.0
282.1999999999953,0.0
282.2999999999953,0.0
282.3999999999953,0.0
282.49999999999534,0.0
282.5999999999953,0.0
282.69999999999527,0.0
282.7999999999953,0.0
282.8999999999953,0.0
282.9999999999953,0.0
283.09999999999525,0.0
283.19999999999527,0.0
283.2999999999953,0.0
283.39999999999526,0.0
283.4999999999952,0.0
283.59999999999525,0.0
283.69999999999527,0.0
283.79999999999524,0.0
283.8999999999952,0.0
283.9999999999952,0.0
284.09999999999525,0.0
284.1999999999952,0.0
284.2999999999952,0.0
284.3999999999952,0.0
284.4999999999952,0.0
284.5999999999952,0.0
284.69999999999516,0.0
284.7999999999952,0.0
284.8999999999952,0.0
284.99999999999517,0.0
285.09999999999513,0.0
285.19999999999516,0.0
285.2999999999952,0.0
285.39999999999515,0.0
285.4999999999951,0.0
285.59999999999513,0.0
285.69999999999516,0.0
285.7999999999951,0.0
285.8999999999951,0.0
285.9999999999951,0.0
286.09999999999513,0.0
286.1999999999951,0.0
286.29999999999507,0.0
286.3999999999951,0.0
286.4999999999951,0.0
286.5999999999951,0.0
286.69999999999504,0.0
286.79999999999507,0.0
286.8999999999951,0.0
286.99999999999505,0.0
287.099999999995,0.0
287.19999999999504,0.0
287.29999999999507,0.0
287.39999999999503,0.0
287.499999999995,0.0
287.599999999995,0.0
287.69999999999504,0.0
287.799999999995,0.0
287.899999999995,0.0
287.999999999995,0.0
288.099999999995,0.0
288.199999999995,0.0
288.29999999999495,0.0
288.399999999995,0.0
288.499999999995,0.0
288.59999999999496,0.0
288.69999999999493,0.0
288.79999999999495,0.0
288.899999999995,0.0
288.99999999999494,0.0
289.0999999999949,0.0
289.19999999999493,0.0
289.29999999999495,0.0
289.3999999999949,0.0
289.4999999999949,0.0
289.5999999999949,0.0
289.69999999999493,0.0
289.7999999999949,0.0
289.89999999999486,0.0
289.9999999999949,0.0
290.0999999999949,0.0
290.1999999999949,0.0
290.29999999999484,0.0
290.39999999999486,0.0
290.4999999999949,0.0
290.59999999999485,0.0
290.6999999999948,0.0
290.79999999999484,0.0
290.89999999999486,0.0
290.9999999999948,261744.2159261559
291.0999999999948,6416143.038183558
291.1999999999948,81909559.48802716
291.29999999999484,544576319.2526233
291.3999999999948,1885586773.576815
291.49999999999477,3400148641.0047235
291.5999999999948,3193102736.5764365
291.6999999999948,1561677991.391785
291.7999999999948,397771530.8298226
291.89999999999475,52764218.79785509
291.99999999999477,3645095.7202966716
292.0999999999948,131142.05089314928
292.19999999999476,0.0
292.2999999999947,0.0
292.39999999999475,0.0
292.49999999999477,0.0
292.59999999999474,0.0
292.6999999999947,0.0
292.7999999999947,0.0
292.89999999999475,0.0
292.9999999999947,0.0
293.0999999999947,0.0
293.1999999999947,0.0
293.2999999999947,58629.121855208556
293.3999999999947,1408363.9866812367
293.49999999999466,17799468.51481499
293.5999999999947,118355858.4465113
293.6999999999947,414059817.65443134
293.79999999999467,762126416.0671579
293.89999999999463,738042795.3262751
293.99999999999466,376033621.07393336
294.0999999999947,100800435.91737942
294.19999999999465,14216370.893225161
294.2999999999946,1054886.3727731113
294.39999999999463,41182.548680318825
294.49999999999466,0.0
294.5999999999946,0.0
294.6999999999946,0.0
294.7999999999946,0.0
294.89999999999463,0.0
294.9999999999946,0.0
295.09999999999457,0.0
295.1999999999946,0.0
295.2999999999946,0.0
295.3999999999946,0.0
295.49999999999454,0.0
295.59999999999457,0.0
295.6999999999946,0.0
295.79999999999455,0.0
295.8999999999945,0.0
295.99999999999454,238368.10079220316
296.09999999999457,5613056.951740673
296.19999999999453,70357141.08361554
296.2999999999945,469433784.19805
296.3999999999945,1667239235.7492383
296.49999999999454,3151947138.354087
296.5999999999945,3171884400.641594
296.6999999999945,1699077541.96333
296.7999999999945,484469533.002441
296.8999999999945,73532133.05763799
296.9999999999945,5940804.773163738
297.09999999999445,255488.18431261566
297.1999999999945,0.0
297.2999999999945,0.0
297.39999999999446,0.0
297.49999999999443,0.0
297.59999999999445,0.0
297.6999999999945,0.0
297.79999999999444,0.0
297.8999999999944,0.0
297.99999999999443,9212.836147805157
298.09999999999445,320945.8057214136
298.1999999999944,6003586.948361929
298.2999999999944,60301851.675815776
298.3999999999944,325230475.8113712
298.49999999999443,941873469.4604803
298.5999999999944,1464652632.0814903
298.69999999999436,1223681562.6589384
298.7999999999944,563207054.7891462
298.8999999999944,300585915.51312315
298.9999999999944,1045318622.9221835
299.09999999999434,3377663944.3363404
299.19999999999436,5968864147.679005
299.2999999999944,5680326751.961683
299.39999999999435,2910171696.336581
299.4999999999943,802646588.1469866
299.59999999999434,119176485.16295862
299.69999999999436,9526146.123535203
299.7999999999943,409924.9596216285
299.8999999999943,0.0
299.9999999999943,0.0
300.09999999999434,0.0
300.1999999999943,0.0
300.29999999999427,0.0
300.3999999999943,0.0
300.4999999999943,0.0
300.5999999999943,0.0
300.69999999999425,0.0
300.79999999999427,0.0
300.8999999999943,0.0
300.99999999999426,0.0
301.0999999999942,0.0
301.19999999999425,0.0
301.29999999999427,0.0
301.39999999999424,0.0
301.4999999999942,0.0
301.5999999999942,0.0
301.69999999999425,23035.28174710937
301.7999999999942,788021.8507497841
301.8999999999942,12393538.179051245
301.9999999999942,108354061.59825107
302.0999999999942,527918243.0835608
302.1999999999942,1435863380.2165675
302.29999999999416,2181674573.1194186
302.3999999999942,1851578237.2091496
302.4999999999942,886813477.1561285
302.59999999999417,331027007.78375506
302.69999999999413,520063842.33278024
302.79999999999416,1286489128.7660968
302.8999999999942,1851610765.8905778
302.99999999999415,1459304135.5963423
303.0999999999941,628583453.2759279
303.19999999999413,147969590.80490422
303.29999999999416,19035928.230481192
303.3999999999941,1338342.7488509626
